OTU	Test-Statistic	P	FDR_P	Bonferroni_P	MN_mean	MT_mean	TL_mean	SM_mean	TC_mean	TA_mean	taxonomy
New.ReferenceOTU25	10.5882352941	0.0601837005298	0.110671138196	1.0	42.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__
New.ReferenceOTU28	10.5882352941	0.0601837005298	0.110671138196	1.0	0.0	0.0	11.3333333333	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
New.ReferenceOTU43	10.5882352941	0.0601837005298	0.110671138196	1.0	0.0	9.66666666667	0.0	0.0	0.0	0.0	Unassigned
New.ReferenceOTU87	10.5882352941	0.0601837005298	0.110671138196	1.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
New.ReferenceOTU310	10.5882352941	0.0601837005298	0.110671138196	1.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__
New.ReferenceOTU54	10.5882352941	0.0601837005298	0.110671138196	1.0	0.0	7.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU77	10.5882352941	0.0601837005298	0.110671138196	1.0	16.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
New.CleanUp.ReferenceOTU574	10.5882352941	0.0601837005298	0.110671138196	1.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
New.CleanUp.ReferenceOTU1	10.5882352941	0.0601837005298	0.110671138196	1.0	13.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU16	10.5882352941	0.0601837005298	0.110671138196	1.0	14.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.ReferenceOTU197	10.5650912106	0.0607183383584	0.111037403296	1.0	1.66666666667	0.0	0.0	2.66666666667	4.0	22.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.ReferenceOTU50	10.5024437928	0.062187931617	0.113033817159	1.0	3.33333333333	0.0	1.33333333333	0.0	3.66666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassomonas; s__
704100	10.4753189129	0.0628345086324	0.113033817159	1.0	1.0	0.0	0.0	0.0	0.666666666667	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__
New.CleanUp.ReferenceOTU289	10.4753189129	0.0628345086324	0.113033817159	1.0	0.666666666667	0.0	0.333333333333	0.0	5.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
4297239	10.2748028227	0.067812910381	0.121330126141	1.0	0.0	0.333333333333	11.3333333333	0.0	1.66666666667	4.33333333333	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.ReferenceOTU241	10.2491657397	0.068475346776	0.121856665499	1.0	0.333333333333	2.33333333333	6.33333333333	1.33333333333	0.333333333333	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia; s__
New.CleanUp.ReferenceOTU80	10.18684356	0.0701109457519	0.124100123229	1.0	2.0	0.0	0.0	0.333333333333	0.0	2.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__piscicida
349369	10.0685785536	0.0733152603568	0.129081655203	1.0	899.333333333	0.0	0.333333333333	2.0	0.666666666667	1.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__
New.CleanUp.ReferenceOTU353	9.97759856631	0.0758724748424	0.132877191391	1.0	0.0	3.33333333333	2.33333333333	0.0	0.333333333333	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
New.CleanUp.ReferenceOTU1281	9.84604105572	0.0797170072049	0.138875417815	1.0	0.0	0.0	4.33333333333	0.333333333333	0.333333333333	2.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__OCS155; g__; s__
New.ReferenceOTU176	9.70168612192	0.084142806339	0.145818161771	1.0	1.66666666667	0.0	0.0	0.0	0.0	28.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
New.ReferenceOTU353	9.6432748538	0.0859973887804	0.148255915033	1.0	0.0	0.0	0.0	4.33333333333	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.ReferenceOTU186	9.56939040208	0.0883973252453	0.150089929242	1.0	9.0	0.0	0.0	0.0	0.0	54.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
148706	9.56612981942	0.0885046467494	0.150089929242	1.0	9.0	0.0	0.0	0.0	10.0	105.666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
310712	9.55500207555	0.0888718200082	0.150089929242	1.0	0.0	0.0	8.0	1.33333333333	2.66666666667	10.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.ReferenceOTU120	9.55490578298	0.0888750034185	0.150089929242	1.0	0.0	0.0	5.0	0.0	0.0	2.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
349161	9.45454545455	0.0922506240417	0.154999779481	1.0	0.666666666667	0.0	15.0	0.0	0.333333333333	7.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
152605	9.23480558701	0.100057174654	0.167267297023	1.0	0.333333333333	3.33333333333	28.3333333333	2.66666666667	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.ReferenceOTU20	8.60771349862	0.125771869929	0.209198436917	1.0	0.0	5.66666666667	0.0	5.33333333333	5.66666666667	0.0	Unassigned
99933	8.56343283582	0.127796409974	0.211503058508	1.0	0.0	0.0	12.6666666667	2.33333333333	2.0	17.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Portiera; s__
New.CleanUp.ReferenceOTU839	8.43055555556	0.134049079398	0.216987024624	1.0	3.33333333333	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__; g__; s__
330662	8.40994295029	0.135043284207	0.216987024624	1.0	0.0	0.0	0.0	0.666666666667	0.0	3.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Prochlorococcus; s__
534970	8.40994295029	0.135043284207	0.216987024624	1.0	9.33333333333	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__
3347507	8.40994295029	0.135043284207	0.216987024624	1.0	0.0	0.0	6.33333333333	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
232612	8.40994295029	0.135043284207	0.216987024624	1.0	0.0	0.0	11.6666666667	0.0	0.333333333333	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__NS9; g__; s__
1136639	8.40994295029	0.135043284207	0.216987024624	1.0	22.3333333333	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae
New.CleanUp.ReferenceOTU344	8.33608815427	0.138660056645	0.221722119563	1.0	0.0	5.0	2.0	4.33333333333	8.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
New.ReferenceOTU235	8.26284875184	0.142332119658	0.226499671186	1.0	1.33333333333	0.0	0.0	0.0	2.66666666667	2.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassomonas; s__
New.CleanUp.ReferenceOTU89	8.21242373821	0.144910591551	0.229499549299	1.0	0.0	0.333333333333	2.33333333333	0.0	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__
New.CleanUp.ReferenceOTU564	8.14412238325	0.148469589007	0.233340060493	1.0	0.0	1.0	1.0	2.0	2.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
546187	8.13888888889	0.148745476629	0.233340060493	1.0	3.33333333333	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
322290	8.04545454545	0.153748266274	0.240050359135	1.0	42.0	0.0	0.333333333333	40.0	0.333333333333	2.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassomonas; s__
1132384	8.00688298918	0.155856700287	0.242199848802	1.0	2.66666666667	0.0	1.33333333333	0.333333333333	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__
New.CleanUp.ReferenceOTU534	7.91832229581	0.160794865479	0.24870607698	1.0	0.0	2.0	0.0	2.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
New.CleanUp.ReferenceOTU251	7.86203090508	0.1640050864	0.249566418003	1.0	0.0	0.0	3.0	0.0	0.666666666667	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
575192	7.85574572127	0.164367006419	0.249566418003	1.0	0.0	0.0	0.0	0.0	6.33333333333	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.ReferenceOTU107	7.85574572127	0.164367006419	0.249566418003	1.0	0.0	0.0	0.0	0.0	0.666666666667	3.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae
New.CleanUp.ReferenceOTU567	7.85574572127	0.164367006419	0.249566418003	1.0	0.0	0.0	1.0	0.0	0.0	3.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__luteoviolacea
New.ReferenceOTU36	7.43055555556	0.190537339061	0.284588857223	1.0	0.666666666667	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__; g__; s__
558740	7.41238793806	0.191732069972	0.284588857223	1.0	0.0	1.0	0.0	0.0	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
228555	7.41238793806	0.191732069972	0.284588857223	1.0	0.0	0.0	6.66666666667	0.0	0.0	2.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
227663	7.41238793806	0.191732069972	0.284588857223	1.0	0.0	0.0	0.0	4.0	0.0	2.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Prochlorococcus; s__
New.ReferenceOTU42	7.41238793806	0.191732069972	0.284588857223	1.0	0.0	0.0	2.33333333333	0.0	0.0	3.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
New.ReferenceOTU94	7.27097130243	0.201255174441	0.29739045866	1.0	0.0	0.0	4.66666666667	0.0	0.666666666667	1.66666666667	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
564801	7.15433571997	0.209412890091	0.308069629422	1.0	0.0	0.333333333333	3.33333333333	1.33333333333	3.33333333333	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.CleanUp.ReferenceOTU541	6.90625	0.227706511598	0.333499359907	1.0	0.0	2.0	0.0	0.333333333333	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
152417	6.89040207523	0.228919689638	0.333799195023	1.0	0.0	0.0	13.0	0.666666666667	0.0	1.66666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.ReferenceOTU30	6.50870147256	0.259815803273	0.376463505291	1.0	0.0	5.0	7.66666666667	0.666666666667	0.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU12	6.50122729504	0.260453603358	0.376463505291	1.0	2.66666666667	0.0	0.333333333333	0.0	0.666666666667	1.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassomonas; s__
New.CleanUp.ReferenceOTU351	6.42736705577	0.266825676314	0.383996951564	1.0	0.0	0.0	3.33333333333	0.333333333333	0.0	1.66666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
358464	6.19688109162	0.287530246549	0.408465715055	1.0	2.33333333333	0.0	0.0	0.0	0.333333333333	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__; s__
310746	6.19688109162	0.287530246549	0.408465715055	1.0	0.0	2.0	0.333333333333	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium
250136	6.19688109162	0.287530246549	0.408465715055	1.0	8.66666666667	0.0	0.0	1.66666666667	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
New.ReferenceOTU15	6.16843762298	0.290172578162	0.410457792186	1.0	0.0	4.33333333333	15.0	1.33333333333	4.33333333333	12.6666666667	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
New.ReferenceOTU40	5.8501452885	0.321074646729	0.449372020794	1.0	0.0	0.333333333333	11.3333333333	1.33333333333	2.0	5.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
536001	5.84340480832	0.321755797366	0.449372020794	1.0	0.0	0.0	5.33333333333	0.0	0.333333333333	6.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
New.CleanUp.ReferenceOTU9	5.84340480832	0.321755797366	0.449372020794	1.0	1.0	0.0	0.0	4.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Glaciecola; s__
263385	5.67777777778	0.338845329508	0.45733003952	1.0	0.0	0.0	5.0	0.0	0.666666666667	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
New.ReferenceOTU167	5.67777777778	0.338845329508	0.45733003952	1.0	1.33333333333	0.0	0.0	0.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Amphritea; s__
4481373	5.63359273671	0.343519190208	0.45733003952	1.0	1.33333333333	0.0	0.0	0.0	3.0	15.6666666667	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__Flammeovirga; s__
New.ReferenceOTU32	5.63359273671	0.343519190208	0.45733003952	1.0	0.0	0.0	15.3333333333	3.66666666667	1.66666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__; g__; s__
233801	5.57284768212	0.350023974179	0.45733003952	1.0	0.0	0.0	0.333333333333	0.666666666667	0.333333333333	6.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Portiera; s__
4480819	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__changbaiensis
4383031	5.0	0.415880186996	0.45733003952	1.0	70.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
309695	5.0	0.415880186996	0.45733003952	1.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
826389	5.0	0.415880186996	0.45733003952	1.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
1033779	5.0	0.415880186996	0.45733003952	1.0	4.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Tepidibacter; s__
533504	5.0	0.415880186996	0.45733003952	1.0	10.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
542581	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	11.3333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Glaciecola; s__
337783	5.0	0.415880186996	0.45733003952	1.0	8.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
3253723	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	10.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__; g__; s__
447724	5.0	0.415880186996	0.45733003952	1.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
539915	5.0	0.415880186996	0.45733003952	1.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
164431	5.0	0.415880186996	0.45733003952	1.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Propionigenium; s__
768484	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Portiera; s__
232886	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__R76-B128; f__; g__; s__
33872	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	4.66666666667	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__Candidatus Amoebophilus; s__
161677	5.0	0.415880186996	0.45733003952	1.0	0.0	18.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
160787	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	10.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
311673	5.0	0.415880186996	0.45733003952	1.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__balearica
369920	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
4412058	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__
1123903	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__
332954	5.0	0.415880186996	0.45733003952	1.0	0.0	5.33333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
153512	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
961783	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	12.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
308309	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	6.66666666667	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
228238	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	4.33333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.ReferenceOTU7	5.0	0.415880186996	0.45733003952	1.0	496.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
New.ReferenceOTU320	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	15.3333333333	0.0	Unassigned
New.ReferenceOTU177	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__; s__
New.ReferenceOTU196	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera; s__
New.ReferenceOTU297	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
New.ReferenceOTU208	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
New.ReferenceOTU47	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	21.6666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__ruthenica
New.ReferenceOTU41	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.ReferenceOTU31	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	5.33333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.ReferenceOTU33	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	9.66666666667	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__[Balneolaceae]; g__Balneola; s__
New.ReferenceOTU249	5.0	0.415880186996	0.45733003952	1.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
New.ReferenceOTU243	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
New.ReferenceOTU342	5.0	0.415880186996	0.45733003952	1.0	14.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.ReferenceOTU285	5.0	0.415880186996	0.45733003952	1.0	7.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__WH1-8; s__
New.ReferenceOTU238	5.0	0.415880186996	0.45733003952	1.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
New.ReferenceOTU90	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.ReferenceOTU97	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	6.33333333333	0.0	0.0	0.0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Lentisphaerales; f__Lentisphaeraceae; g__; s__
New.ReferenceOTU95	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Lentisphaerales; f__Arctic95B-10; g__; s__
New.ReferenceOTU304	5.0	0.415880186996	0.45733003952	1.0	0.0	0.0	19.3333333333	0.0	0.0	0.0	Unassigned
