	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2778_2.txt	2778	2	160.12	81.125	96.75	96.4736842105	52.2	57.0769230769
alpha_rarefaction_2778_3.txt	2778	3	148.096774194	86.0	114.230769231	110.789473684	45.1	65.8333333333
alpha_rarefaction_2778_4.txt	2778	4	147.666666667	85.0	179.666666667	106.75	51.0	68.0
alpha_rarefaction_2778_5.txt	2778	5	148.4	96.375	116.666666667	99.3684210526	44.1	54.5
alpha_rarefaction_2778_6.txt	2778	6	153.454545455	97.2727272727	129.214285714	130.571428571	48.6	117.0
alpha_rarefaction_2778_7.txt	2778	7	170.272727273	85.3636363636	110.083333333	97.625	43.4285714286	55.0
alpha_rarefaction_2778_8.txt	2778	8	154.206896552	84.0	136.75	94.2857142857	45.0	46.8
alpha_rarefaction_2778_9.txt	2778	9	149.12	78.0	137.545454545	111.0	51.0	57.3333333333
alpha_rarefaction_3124_0.txt	3124	0	168.956521739	86.75	112.769230769	102.538461538	81.3333333333	70.75
alpha_rarefaction_3124_1.txt	3124	1	155.5	80.2142857143	113.0	90.75	38.4285714286	78.6666666667
alpha_rarefaction_3124_2.txt	3124	2	159.59375	79.4615384615	120.473684211	100.5	47.1428571429	77.3
alpha_rarefaction_3124_3.txt	3124	3	149.24	88.0	111.0	102.894736842	49.0	69.75
alpha_rarefaction_3124_4.txt	3124	4	157.5	82.5833333333	149.090909091	110.105263158	45.75	67.5454545455
alpha_rarefaction_3124_5.txt	3124	5	148.2	83.8	141.153846154	98.7727272727	61.0	57.0
alpha_rarefaction_3124_6.txt	3124	6	159.913043478	100.857142857	132.875	102.894736842	42.25	48.25
alpha_rarefaction_3124_7.txt	3124	7	159.0	93.1111111111	113.428571429	98.5416666667	44.6666666667	60.0
alpha_rarefaction_3124_8.txt	3124	8	157.5	87.5714285714	124.5	115.176470588	57.0	58.6
alpha_rarefaction_3124_9.txt	3124	9	161.884615385	86.1	201.428571429	99.5	44.4285714286	57.3333333333
alpha_rarefaction_3470_0.txt	3470	0	163.555555556	93.1666666667	127.833333333	102.625	55.2	62.1538461538
alpha_rarefaction_3470_1.txt	3470	1	148.5625	93.0	119.0	102.625	55.2	71.0
alpha_rarefaction_3470_2.txt	3470	2	169.8	90.0	114.526315789	102.260869565	55.2	68.5
alpha_rarefaction_3470_3.txt	3470	3	156.6	91.0	130.909090909	104.434782609	55.2	57.5
alpha_rarefaction_3470_4.txt	3470	4	152.363636364	85.6	125.0	102.625	55.2	50.5833333333
alpha_rarefaction_3470_5.txt	3470	5	159.535714286	87.0	167.333333333	102.04	55.2	69.1
alpha_rarefaction_3470_6.txt	3470	6	161.4	85.2727272727	128.25	104.434782609	55.2	81.6
alpha_rarefaction_3470_7.txt	3470	7	156.0	88.6666666667	154.0	102.625	55.2	55.0
alpha_rarefaction_3470_8.txt	3470	8	148.428571429	89.1428571429	125.2	104.434782609	55.2	75.875
alpha_rarefaction_3470_9.txt	3470	9	152.555555556	81.5	144.272727273	102.625	55.2	76.0714285714
