	sequences per sample	iteration	S1t1t16s	S2t1t16s	S4t1t16s	S3t1t16s
alpha_rarefaction_350_9.txt	350	9	0.688571428571	0.78	0.794285714286	0.965714285714
alpha_rarefaction_418_0.txt	418	0	0.732057416268	0.784688995215	0.803827751196	0.973684210526
alpha_rarefaction_418_1.txt	418	1	0.760765550239	0.813397129187	0.801435406699	0.980861244019
alpha_rarefaction_418_2.txt	418	2	0.744019138756	0.806220095694	0.806220095694	0.973684210526
alpha_rarefaction_418_3.txt	418	3	0.744019138756	0.767942583732	0.808612440191	0.985645933014
alpha_rarefaction_418_4.txt	418	4	0.753588516746	0.799043062201	0.849282296651	0.976076555024
alpha_rarefaction_418_5.txt	418	5	0.72966507177	0.763157894737	0.827751196172	0.976076555024
alpha_rarefaction_418_6.txt	418	6	0.727272727273	0.777511961722	0.799043062201	0.971291866029
alpha_rarefaction_418_7.txt	418	7	0.727272727273	0.803827751196	0.794258373206	0.980861244019
alpha_rarefaction_418_8.txt	418	8	0.760765550239	0.763157894737	0.801435406699	0.978468899522
alpha_rarefaction_418_9.txt	418	9	0.744019138756	0.763157894737	0.811004784689	0.976076555024
alpha_rarefaction_486_0.txt	486	0	0.769547325103	0.80658436214	0.810699588477	0.977366255144
alpha_rarefaction_486_1.txt	486	1	0.765432098765	0.825102880658	0.818930041152	0.977366255144
alpha_rarefaction_486_2.txt	486	2	0.742798353909	0.796296296296	0.798353909465	0.985596707819
alpha_rarefaction_486_3.txt	486	3	0.757201646091	0.814814814815	0.820987654321	0.989711934156
alpha_rarefaction_486_4.txt	486	4	0.77366255144	0.796296296296	0.820987654321	0.985596707819
alpha_rarefaction_486_5.txt	486	5	0.767489711934	0.816872427984	0.814814814815	0.979423868313
alpha_rarefaction_486_6.txt	486	6	0.771604938272	0.812757201646	0.837448559671	0.98353909465
alpha_rarefaction_486_7.txt	486	7	0.761316872428	0.808641975309	0.829218106996	0.98353909465
alpha_rarefaction_486_8.txt	486	8	0.781893004115	0.802469135802	0.858024691358	0.985596707819
alpha_rarefaction_486_9.txt	486	9	0.757201646091	0.812757201646	0.841563786008	0.979423868313
alpha_rarefaction_554_0.txt	554	0	0.792418772563	0.824909747292	0.851985559567	0.987364620939
alpha_rarefaction_554_1.txt	554	1	0.776173285199	0.823104693141	0.861010830325	0.987364620939
alpha_rarefaction_554_2.txt	554	2	0.787003610108	0.823104693141	0.850180505415	0.98916967509
alpha_rarefaction_554_3.txt	554	3	0.797833935018	0.826714801444	0.857400722022	0.985559566787
alpha_rarefaction_554_4.txt	554	4	0.776173285199	0.815884476534	0.851985559567	0.976534296029
alpha_rarefaction_554_5.txt	554	5	0.797833935018	0.815884476534	0.864620938628	0.983754512635
alpha_rarefaction_554_6.txt	554	6	0.774368231047	0.819494584838	0.853790613718	0.987364620939
alpha_rarefaction_554_7.txt	554	7	0.774368231047	0.824909747292	0.861010830325	0.987364620939
alpha_rarefaction_554_8.txt	554	8	0.790613718412	0.857400722022	0.853790613718	0.987364620939
alpha_rarefaction_554_9.txt	554	9	0.78880866426	0.823104693141	0.84476534296	0.98916967509
alpha_rarefaction_622_0.txt	622	0	0.797427652733	0.847266881029	0.868167202572	0.987138263666
alpha_rarefaction_622_1.txt	622	1	0.800643086817	0.831189710611	0.872990353698	0.995176848875
alpha_rarefaction_622_2.txt	622	2	0.807073954984	0.837620578778	0.868167202572	0.990353697749
alpha_rarefaction_622_3.txt	622	3	0.8038585209	0.850482315113	0.876205787781	0.987138263666
alpha_rarefaction_622_4.txt	622	4	0.827974276527	0.845659163987	0.868167202572	0.985530546624
alpha_rarefaction_622_5.txt	622	5	0.807073954984	0.852090032154	0.869774919614	0.990353697749
alpha_rarefaction_622_6.txt	622	6	0.800643086817	0.837620578778	0.872990353698	0.988745980707
alpha_rarefaction_622_7.txt	622	7	0.810289389068	0.845659163987	0.858520900322	0.991961414791
alpha_rarefaction_622_8.txt	622	8	0.799035369775	0.855305466238	0.869774919614	0.987138263666
alpha_rarefaction_622_9.txt	622	9	0.789389067524	0.852090032154	0.868167202572	0.988745980707
alpha_rarefaction_690_0.txt	690	0	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_1.txt	690	1	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_2.txt	690	2	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_3.txt	690	3	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_4.txt	690	4	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_5.txt	690	5	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_6.txt	690	6	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_7.txt	690	7	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_8.txt	690	8	0.817391304348	0.85652173913	0.888405797101	0.991304347826
alpha_rarefaction_690_9.txt	690	9	0.817391304348	0.85652173913	0.888405797101	0.991304347826
