	sequences per sample	iteration	S1t1t16s	S2t1t16s	S4t1t16s	S3t1t16s
alpha_rarefaction_418_6.txt	418	6	0.978823744878	0.980746777775	0.98141068199	0.92525354273
alpha_rarefaction_418_7.txt	418	7	0.981559488107	0.979464755844	0.980975710263	0.927107895882
alpha_rarefaction_418_8.txt	418	8	0.97596208878	0.981719740848	0.981845653717	0.926363865296
alpha_rarefaction_418_9.txt	418	9	0.978915317873	0.978468899522	0.980723884526	0.92986653236
alpha_rarefaction_486_0.txt	486	0	0.975943707768	0.981625429728	0.982091144643	0.923021558367
alpha_rarefaction_486_1.txt	486	1	0.977425527951	0.980778675337	0.982717742891	0.926874290843
alpha_rarefaction_486_2.txt	486	2	0.97987264814	0.980710934986	0.981870988501	0.925384003116
alpha_rarefaction_486_3.txt	486	3	0.97913597182	0.979457738488	0.980406103406	0.927035174177
alpha_rarefaction_486_4.txt	486	4	0.976206201629	0.982768548155	0.980067401649	0.92435096276
alpha_rarefaction_486_5.txt	486	5	0.980550051652	0.978805737608	0.982624599909	0.924909820657
alpha_rarefaction_486_6.txt	486	6	0.979542413927	0.979373063049	0.982074209555	0.926044471541
alpha_rarefaction_486_7.txt	486	7	0.978678724449	0.980456908669	0.983310470965	0.924630391709
alpha_rarefaction_486_8.txt	486	8	0.978323087605	0.9790936341	0.982573794645	0.923571948721
alpha_rarefaction_486_9.txt	486	9	0.97824687971	0.978754932344	0.981947196396	0.925155379431
alpha_rarefaction_554_0.txt	554	0	0.978111274746	0.980665719611	0.98206023798	0.925510563151
alpha_rarefaction_554_1.txt	554	1	0.977400982679	0.980150920773	0.980613588083	0.929596371646
alpha_rarefaction_554_2.txt	554	2	0.979342882092	0.980457193499	0.981558472025	0.928390830064
alpha_rarefaction_554_3.txt	554	3	0.980313831798	0.980346414003	0.983200615152	0.924630843618
alpha_rarefaction_554_4.txt	554	4	0.977629058114	0.979284234123	0.981662735081	0.923158127957
alpha_rarefaction_554_5.txt	554	5	0.978417547472	0.981610603553	0.980958959455	0.928886079579
alpha_rarefaction_554_6.txt	554	6	0.978749885962	0.982001590012	0.982412125793	0.926025361988
alpha_rarefaction_554_7.txt	554	7	0.978782468167	0.979812065842	0.982887825985	0.925999296224
alpha_rarefaction_554_8.txt	554	8	0.978938862751	0.98206023798	0.982034172217	0.930065555396
alpha_rarefaction_554_9.txt	554	9	0.978521810528	0.981903843397	0.982340444943	0.92650106218
alpha_rarefaction_622_0.txt	622	0	0.978546541082	0.980753921072	0.983059521717	0.924530350182
alpha_rarefaction_622_1.txt	622	1	0.979823409601	0.980345529926	0.981575872871	0.923558482646
alpha_rarefaction_622_2.txt	622	2	0.977905522069	0.980174936157	0.983286980077	0.923336193795
alpha_rarefaction_622_3.txt	622	3	0.980123241075	0.980722904023	0.983297319093	0.926024338044
alpha_rarefaction_622_4.txt	622	4	0.977176621416	0.980898667301	0.98217553582	0.923418905925
alpha_rarefaction_622_5.txt	622	5	0.979352984357	0.98129671943	0.98339037024	0.925910608865
alpha_rarefaction_622_6.txt	622	6	0.97795721715	0.98075909058	0.982020450574	0.925228233786
alpha_rarefaction_622_7.txt	622	7	0.978867050589	0.981756805658	0.981456974183	0.928278243608
alpha_rarefaction_622_8.txt	622	8	0.978877389605	0.980019850911	0.981555194839	0.925507387227
alpha_rarefaction_622_9.txt	622	9	0.978468998459	0.980841802711	0.982160027295	0.924318400347
alpha_rarefaction_690_0.txt	690	0	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_1.txt	690	1	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_2.txt	690	2	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_3.txt	690	3	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_4.txt	690	4	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_5.txt	690	5	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_6.txt	690	6	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_7.txt	690	7	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_8.txt	690	8	0.978903591682	0.980844360428	0.982276832598	0.926103759714
alpha_rarefaction_690_9.txt	690	9	0.978903591682	0.980844360428	0.982276832598	0.926103759714
