OTU	Test-Statistic	P	FDR_P	Bonferroni_P	MN_mean	MT_mean	TL_mean	SM_mean	TC_mean	TA_mean	taxonomy
349263	13.6659611993	0.0178764577529	0.0642979077182	1.0	0.0	32.3333333333	16.3333333333	1.0	3.0	5.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
252012	13.566469428	0.0186109086638	0.0642979077182	1.0	0.333333333333	0.0	7.33333333333	0.333333333333	0.333333333333	4.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU14244	13.5457085828	0.0187677892673	0.0642979077182	1.0	0.0	1.0	3.66666666667	0.333333333333	0.0	1.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
4416551	13.5393864013	0.0188158156196	0.0642979077182	1.0	20.0	0.0	0.0	0.0	3.66666666667	34.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
358464	13.5051880674	0.0190776608455	0.0642979077182	1.0	4.66666666667	0.0	0.0	0.0	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__
534970	13.5051880674	0.0190776608455	0.0642979077182	1.0	21.6666666667	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__
308893	13.5051880674	0.0190776608455	0.0642979077182	1.0	25.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
New.ReferenceOTU35	13.5051880674	0.0190776608455	0.0642979077182	1.0	0.0	0.0	0.0	0.666666666667	10.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.CleanUp.ReferenceOTU12378	13.5051880674	0.0190776608455	0.0642979077182	1.0	1.33333333333	0.0	0.0	0.0	9.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
534771	13.4929228592	0.0191724233546	0.0642979077182	1.0	0.0	2.0	19.0	1.66666666667	1.33333333333	16.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU9870	13.4925124792	0.0191756018215	0.0642979077182	1.0	0.0	1.33333333333	0.0	0.0	5.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__rosenbergii
New.ReferenceOTU15	13.4842293907	0.0192398643795	0.0642979077182	1.0	0.666666666667	0.0	105.666666667	8.0	3.0	72.0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
836450	13.4346273985	0.0196290497148	0.0642979077182	1.0	0.666666666667	0.0	0.0	0.0	2.0	37.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__luteoviolacea
New.ReferenceOTU51	13.4224577935	0.0197256855094	0.0642979077182	1.0	7.0	0.0	0.0	1.33333333333	4.66666666667	51.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__rosenbergii
532994	13.4166666667	0.0197718319898	0.0642979077182	1.0	3.66666666667	0.0	0.0	0.0	1.33333333333	53.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
4409846	13.4033057851	0.0198786945001	0.0642979077182	1.0	4.66666666667	0.0	0.0	0.0	0.0	25.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
4337197	13.3982547993	0.0199192376689	0.0642979077182	1.0	0.666666666667	56.6666666667	131.666666667	1.33333333333	5.0	60.6666666667	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
2492940	13.3974014337	0.0199260953004	0.0642979077182	1.0	1.0	0.0	0.0	0.0	0.666666666667	5.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
New.CleanUp.ReferenceOTU14994	13.3927469136	0.0199635389405	0.0642979077182	1.0	0.0	1.33333333333	7.0	0.666666666667	1.33333333333	0.666666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__
New.ReferenceOTU46	13.3912591051	0.0199755219982	0.0642979077182	1.0	0.333333333333	21.0	265.333333333	9.66666666667	3.66666666667	64.3333333333	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.ReferenceOTU28	13.3730709877	0.0201225725866	0.0642979077182	1.0	0.0	3.0	0.666666666667	5.66666666667	4.33333333333	0.0	Unassigned
New.ReferenceOTU24	13.3437067773	0.0203621816192	0.0645591649787	1.0	463.333333333	0.666666666667	2.33333333333	122.0	672.333333333	1495.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
111642	13.2821869489	0.0208731043672	0.0656065368325	1.0	0.0	2.0	57.6666666667	7.0	2.33333333333	40.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU4561	13.2655543969	0.0210133406481	0.0656065368325	1.0	0.333333333333	17.0	126.666666667	10.0	7.33333333333	28.3333333333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
1146841	13.1889168766	0.0216712879956	0.0671481575014	1.0	2.0	0.0	0.0	0.333333333333	0.333333333333	10.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
108405	13.1175314465	0.0223019161038	0.0684531564009	1.0	3.0	0.0	0.666666666667	0.0	3.0	21.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
367944	13.1035812672	0.0224271954957	0.0684531564009	1.0	12.0	0.0	0.0	0.0	0.0	9.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oceanospirillum; s__
152978	12.9916977999	0.0234566930348	0.0707423394901	1.0	0.0	0.0	20.0	0.666666666667	0.666666666667	31.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
4305519	12.9846409298	0.0235231251116	0.0707423394901	1.0	3.66666666667	0.0	0.0	0.0	28.6666666667	18.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
New.CleanUp.ReferenceOTU5274	12.8799546999	0.0245300720653	0.0725103186991	1.0	0.333333333333	3.0	19.0	0.333333333333	0.0	15.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4433053	12.8653846154	0.0246734524194	0.0725103186991	1.0	12.3333333333	0.0	0.0	1.0	27.0	21.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
419752	12.8516349439	0.0248094958714	0.0725103186991	1.0	22.6666666667	0.0	0.0	24.6666666667	762.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.ReferenceOTU27	12.8505603985	0.0248201579899	0.0725103186991	1.0	13.0	0.0	0.0	1.33333333333	0.666666666667	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oceanospirillum; s__
New.CleanUp.ReferenceOTU2694	12.8206256109	0.0251189558783	0.0728627869095	1.0	0.0	0.0	8.0	0.0	0.666666666667	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.ReferenceOTU0	12.6865671642	0.0264998751192	0.0762507195976	1.0	0.333333333333	0.0	0.0	0.0	37.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__ruthenica
2556149	12.6655629139	0.0267227192616	0.0762507195976	1.0	8.0	0.0	0.333333333333	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oleibacter; s__
New.CleanUp.ReferenceOTU1840	12.6539944904	0.0268462191248	0.0762507195976	1.0	103.666666667	0.0	0.333333333333	0.0	0.666666666667	0.0	Unassigned
New.CleanUp.ReferenceOTU4101	12.5585585586	0.0278861037986	0.0778835669123	1.0	0.0	0.333333333333	21.6666666667	1.66666666667	4.66666666667	12.6666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.CleanUp.ReferenceOTU7203	12.5529526598	0.0279483697642	0.0778835669123	1.0	20.0	0.0	0.666666666667	0.0	0.0	3.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Amphritea; s__
90624	12.5489973515	0.0279923822399	0.0778835669123	1.0	0.333333333333	1.0	22.0	0.333333333333	0.333333333333	4.33333333333	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__
New.CleanUp.ReferenceOTU3337	12.4848484848	0.0287155164998	0.0793557178948	1.0	6.33333333333	0.0	0.0	0.0	1.0	16.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
196541	12.3918638439	0.0297954842665	0.0814159374461	1.0	7.33333333333	0.0	0.0	0.0	35.0	25.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
New.ReferenceOTU14	12.3864836325	0.0298591457626	0.0814159374461	1.0	212.0	0.333333333333	0.333333333333	85.0	2359.33333333	5.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.CleanUp.ReferenceOTU8210	12.3605745419	0.0301675393075	0.0817120766672	1.0	41.6666666667	0.0	0.333333333333	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.CleanUp.ReferenceOTU3190	12.2691807542	0.0312798575484	0.0841675114295	1.0	0.333333333333	2.0	1.33333333333	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
66026	12.2045833333	0.0320895404652	0.0857818434657	1.0	1.66666666667	0.0	0.0	0.333333333333	0.666666666667	17.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__shilonii
New.CleanUp.ReferenceOTU3813	12.1499582289	0.0327897893159	0.0870845703259	1.0	0.0	0.333333333333	5.33333333333	0.0	0.666666666667	2.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU5090	12.1178315412	0.0332084052587	0.0875491159816	1.0	5.33333333333	0.0	0.0	0.0	2.66666666667	5.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
New.CleanUp.ReferenceOTU7764	12.1038011696	0.0333928168536	0.0875491159816	1.0	0.666666666667	0.333333333333	169.666666667	3.33333333333	2.66666666667	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia
837366	12.0875539851	0.0336075849854	0.0875509698026	1.0	33.3333333333	0.0	0.0	1.66666666667	171.333333333	129.666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
546919	12.0693417811	0.0338498926576	0.0876240892214	1.0	0.333333333333	3.0	112.666666667	5.33333333333	4.33333333333	12.3333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia
584683	12.0058365759	0.034707893396	0.0887220524934	1.0	0.0	0.0	0.0	3.66666666667	0.0	5.66666666667	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Sva0853; f__; g__; s__
New.CleanUp.ReferenceOTU14330	12.0058365759	0.034707893396	0.0887220524934	1.0	6.0	0.0	0.0	0.0	0.0	4.66666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Thalassospira; s__
New.CleanUp.ReferenceOTU12390	11.9462007765	0.0355324367677	0.0902656312919	1.0	8.33333333333	0.0	0.0	0.666666666667	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Thalassospira; s__
New.ReferenceOTU48	11.8672176309	0.0366532065231	0.091409521146	1.0	1.0	0.0	0.0	0.333333333333	11.6666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.CleanUp.ReferenceOTU5258	11.8672176309	0.0366532065231	0.091409521146	1.0	0.0	0.0	0.333333333333	0.0	2.33333333333	16.6666666667	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
New.CleanUp.ReferenceOTU7701	11.8672176309	0.0366532065231	0.091409521146	1.0	0.0	1.0	0.333333333333	0.0	7.33333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
New.CleanUp.ReferenceOTU3315	11.6958066809	0.0392022319284	0.0971740173257	1.0	0.666666666667	8.66666666667	33.6666666667	0.333333333333	1.0	16.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__
New.CleanUp.ReferenceOTU1258	11.6587598835	0.0397748506119	0.097999481327	1.0	0.0	0.666666666667	4.66666666667	0.666666666667	0.0	1.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia; s__ramosa
516554	11.6085885252	0.040562994528	0.0993429027662	1.0	0.666666666667	9.33333333333	76.0	5.0	7.0	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia; s__
4420771	11.5303030303	0.0418224409091	0.101817728166	1.0	2534.66666667	0.0	1.66666666667	0.333333333333	0.0	3.0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Lentisphaerales; f__Lentisphaeraceae; g__; s__
91492	11.4744707347	0.0427432121406	0.103443631749	1.0	2.33333333333	0.0	1.66666666667	1.66666666667	153.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__
334326	11.233772572	0.0469369896636	0.110381764649	1.0	1084.66666667	0.0	0.0	0.333333333333	3.0	4.33333333333	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__
New.ReferenceOTU4	11.233772572	0.0469369896636	0.110381764649	1.0	913.333333333	0.0	0.333333333333	0.0	1.0	3.66666666667	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__
New.ReferenceOTU18	11.2306325515	0.0469941871449	0.110381764649	1.0	52.0	0.333333333333	0.666666666667	3.0	15.3333333333	51.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__
New.CleanUp.ReferenceOTU9805	11.2059925094	0.0474453125541	0.110381764649	1.0	0.0	1.0	5.33333333333	0.666666666667	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia; s__ramosa
New.ReferenceOTU34	11.1453841902	0.0485724339117	0.110381764649	1.0	1.0	0.0	0.0	0.0	0.666666666667	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__
576693	11.0894039735	0.0496358991659	0.110381764649	1.0	0.0	1.0	5.66666666667	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU4158	11.0793650794	0.0498289175892	0.110381764649	1.0	0.0	0.0	0.0	0.666666666667	1.0	2.33333333333	Unassigned
551005	10.9456882255	0.0524675233168	0.110381764649	1.0	0.0	4.33333333333	33.6666666667	0.333333333333	0.0	23.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
70057	10.9243986254	0.0528997121589	0.110381764649	1.0	1.33333333333	0.0	0.0	0.0	0.333333333333	2.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
New.CleanUp.ReferenceOTU9197	10.9033597584	0.0533301020584	0.110381764649	1.0	0.0	6.0	11.3333333333	0.333333333333	0.666666666667	6.33333333333	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU9632	10.8630075859	0.0541648202051	0.110381764649	1.0	3.33333333333	0.0	0.0	0.0	2.0	16.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__rosenbergii
153978	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
4383031	10.5882352941	0.0601837005298	0.110381764649	1.0	65.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
1104738	10.5882352941	0.0601837005298	0.110381764649	1.0	10.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
334290	10.5882352941	0.0601837005298	0.110381764649	1.0	19.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
233100	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	37.3333333333	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Haptophyceae; f__; g__; s__
4357330	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	15.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Haptophyceae; f__; g__; s__
343059	10.5882352941	0.0601837005298	0.110381764649	1.0	380.666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
533504	10.5882352941	0.0601837005298	0.110381764649	1.0	17.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
584994	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	9.66666666667	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
4339760	10.5882352941	0.0601837005298	0.110381764649	1.0	9.33333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__WH1-8; s__
232889	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	16.6666666667	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Portiera; s__
4420234	10.5882352941	0.0601837005298	0.110381764649	1.0	11.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__WH1-8; s__
4466640	10.5882352941	0.0601837005298	0.110381764649	1.0	13.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
554346	10.5882352941	0.0601837005298	0.110381764649	1.0	12.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium
New.ReferenceOTU16	10.5882352941	0.0601837005298	0.110381764649	1.0	135.666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
New.ReferenceOTU7	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	15.6666666667	0.0	0.0	0.0	0.0	Unassigned
New.ReferenceOTU25	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	0.0	12.6666666667	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
New.CleanUp.ReferenceOTU407	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	0.0	0.0	0.0	11.3333333333	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__; f__; g__; s__
New.CleanUp.ReferenceOTU532	10.5882352941	0.0601837005298	0.110381764649	1.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.CleanUp.ReferenceOTU547	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	18.6666666667	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__[Balneolaceae]; g__Balneola; s__
New.CleanUp.ReferenceOTU1008	10.5882352941	0.0601837005298	0.110381764649	1.0	8.33333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__
New.CleanUp.ReferenceOTU1034	10.5882352941	0.0601837005298	0.110381764649	1.0	28.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1661	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	9.33333333333	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__SC3-56; s__
New.CleanUp.ReferenceOTU3736	10.5882352941	0.0601837005298	0.110381764649	1.0	22.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3975	10.5882352941	0.0601837005298	0.110381764649	1.0	15.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
New.CleanUp.ReferenceOTU5289	10.5882352941	0.0601837005298	0.110381764649	1.0	17.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
New.CleanUp.ReferenceOTU6146	10.5882352941	0.0601837005298	0.110381764649	1.0	5.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
New.CleanUp.ReferenceOTU7601	10.5882352941	0.0601837005298	0.110381764649	1.0	61.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__angustum
New.CleanUp.ReferenceOTU9436	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	27.3333333333	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU10209	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	0.0	0.0	8.33333333333	0.0	Unassigned
New.CleanUp.ReferenceOTU10214	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	17.6666666667	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU10875	10.5882352941	0.0601837005298	0.110381764649	1.0	9.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
New.CleanUp.ReferenceOTU11264	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU11462	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	9.33333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
New.CleanUp.ReferenceOTU11630	10.5882352941	0.0601837005298	0.110381764649	1.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
New.CleanUp.ReferenceOTU11635	10.5882352941	0.0601837005298	0.110381764649	1.0	47.6666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
New.CleanUp.ReferenceOTU11699	10.5882352941	0.0601837005298	0.110381764649	1.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
New.CleanUp.ReferenceOTU11973	10.5882352941	0.0601837005298	0.110381764649	1.0	11.3333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
